canal,ruim,rms,std,kurt,motivo,fonte
1,False,88.11839671766703,88.11839211819994,1.258137789932575,,
2,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
3,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
4,False,87.177259150364,87.17725292861718,1.3483337679501535,,
5,False,88.6189894372441,88.61897996957802,1.3091036305906778,,
6,False,96.02099842165089,96.02099798614186,0.9709506951007096,,
7,False,743.8204432153833,743.8200829524758,9.581026821727818,,
8,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
9,False,92.0854202886414,92.08538346819608,0.37398222398917547,,
10,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
11,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
12,False,102.063452983437,102.06344720405991,0.1043530251725957,,
13,False,95.0225427536193,95.0225119115269,0.30429009337819934,,
14,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
15,False,87.9330194718855,87.93301501326049,1.8828750551383582,,
16,False,79.68999115214346,79.68995095199544,0.8759786983214863,,
