canal,ruim,rms,std,kurt,motivo,fonte
1,False,80.0868303484096,80.08682426906768,0.4190218594142454,,
2,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
3,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
4,False,86.38690042996431,86.38689038392934,0.42537114477107174,,
5,False,92.39207717158423,92.39206885800346,0.424082872439719,,
6,False,78.03032801585083,78.03032326665604,0.6700861408433423,,
7,False,596.9966965678086,596.9966949979948,20.248548976725832,,
8,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
9,False,94.76723285537281,94.76723250197217,-0.1820418428464574,,
10,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
11,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
12,False,105.30755779141653,105.30755458079464,-0.34483367291158284,,
13,False,97.53144635844454,97.5314463512055,-0.18532848450760397,,
14,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
15,True,110.85348948742877,110.85348782036765,180.97820417985542,Saturação/artefato extremo (kurtosis=181.0 > 50),auto
16,False,726.7245575784078,726.7245277698127,15.582563147543269,,
