canal,ruim,rms,std,kurt,motivo,fonte
1,False,150.56123271289812,150.56121462967602,0.044969875581453156,,
2,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
3,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
4,False,55.094458577161696,55.0944490045026,2.5250341283298514,,
5,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
6,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
7,False,50.041364218334266,50.0413506469113,1.830795196553333,,
8,False,621.5791956930524,621.5791582599353,27.852862322941853,,
9,False,398.27743476284604,398.2774150055638,0.12916639339609048,,
10,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
11,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
12,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
13,False,307.95451712394413,307.95451414464134,-0.10622094853158304,,
14,False,347.6525000724985,347.65249491339716,1.564061783980799,,
15,False,561.8724459655646,561.8724301014202,31.216255099093978,,
16,False,169.17645887499918,169.17644635953988,0.05089088378397655,,
