canal,ruim,rms,std,kurt,motivo,fonte
1,False,74.88417876349375,74.88409772232137,0.28784300922203077,,
2,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
3,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
4,False,79.78717133512062,79.78705826500713,0.28835488129937703,,
5,False,85.47187440439573,85.47175910411582,0.30766294078084044,,
6,False,72.87756597887893,72.87750824318849,0.2792530027214881,,
7,False,480.1146327576862,480.1146326373116,20.256386299813677,,
8,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
9,False,90.17634344226327,90.17633073821199,-0.22817975224054132,,
10,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
11,False,934.5212792099693,934.5212782264258,7.644945397102179,,
12,False,99.96704951461894,99.9670465303618,-0.3092676294082204,,
13,False,94.02777349555852,94.02774570052286,-0.2115390782230393,,
14,True,0.0,0.0,,Canal morto (RMS=0.000 µV < 1 µV) | Variância nula (std=0.000 µV < 0.5 µV),auto
15,False,87.02204519582031,87.02203507754125,0.1787144877354283,,
16,False,620.4578159088563,620.457811931424,16.079479824773877,,
